levelId,nbSentries,nbTrees,totalEnergy,heightGap,maxJump,codeST
5420,7,19,51,0,43,60650715
5421,8,24,59,0,51,65021737
5422,5,24,50,0,42,97814688
5423,7,20,52,0,44,11556757
5424,8,24,59,0,51,04982884
5425,5,31,57,2,41,55597377
5426,8,24,59,0,51,59717435
5427,7,19,51,0,43,46065775
5428,8,21,56,0,48,45699964
5429,7,17,49,0,41,14560419
5430,6,15,44,0,36,89572930
5431,8,24,59,1,47,99044313
5432,7,25,57,0,49,23369767
5433,8,18,53,0,45,84259665
5434,8,24,59,0,51,98427886
5435,7,27,59,0,51,14544205
5436,3,18,38,0,30,81894567
5437,6,26,55,0,47,13786980
5438,7,25,57,0,49,18959948
5439,6,17,46,0,38,16785162
5440,8,24,59,0,51,05957475
5441,7,18,50,0,42,76528577
5442,7,19,51,1,39,08385755
5443,5,13,39,0,31,16598629
5444,5,21,47,0,39,75190449
5445,8,17,52,0,44,46699209
5446,7,19,51,0,43,87097894
5447,8,24,59,0,51,09481279
5448,7,15,47,0,39,94685939
5449,8,24,59,0,51,05593786
5450,7,23,55,1,43,08590573
5451,6,23,52,0,44,28508107
5452,8,24,59,0,51,56176636
5453,7,16,48,1,36,67834648
5454,7,22,54,0,46,11809858
5455,8,19,54,0,46,49947676
5456,6,13,42,0,34,67743582
5457,6,22,51,0,43,48895627
5458,6,19,48,0,40,27452438
5459,7,27,59,0,51,15673974
5460,7,20,52,0,44,78524847
5461,8,13,48,0,40,28728263
5462,6,28,57,0,49,45509513
5463,7,26,58,1,46,65476580
5464,8,14,49,0,41,15075729
5465,6,18,47,0,39,35684573
5466,8,21,56,0,48,82451657
5467,7,10,42,0,34,70826532
5468,8,23,58,0,50,29276985
5469,7,27,59,0,51,76744754
5470,5,17,43,0,35,99564493
5471,7,17,49,1,37,53869675
5472,7,23,55,0,47,35788909
5473,8,24,59,0,51,71257976
5474,8,12,47,0,39,72174209
5475,7,19,51,0,43,83549097
5476,6,25,54,0,46,44058424
5477,5,14,40,0,32,46559350
5478,7,25,57,0,49,58966542
5479,4,22,45,0,37,91706899
5480,6,17,46,0,38,69741741
5481,5,19,45,0,37,38660959
5482,8,24,59,0,51,54971264
5483,7,26,58,0,50,38999369
5484,7,27,59,0,51,85344935
5485,8,24,59,1,47,53248996
5486,5,25,51,0,43,53605856
5487,6,27,56,1,44,79829749
5488,2,26,43,0,35,42873468
5489,8,18,53,0,45,70866771
5490,8,24,59,0,51,02969485
5491,7,27,59,0,51,62154597
5492,8,24,59,0,51,86559298
5493,6,29,58,0,50,54776680
5494,6,15,44,0,36,76505059
5495,7,20,52,1,40,79766675
5496,7,18,50,0,42,76387552
5497,8,24,59,0,51,77283406
5498,7,18,50,0,42,54634859
5499,8,19,54,0,46,84328286
5500,7,18,50,0,42,82404702
5501,8,24,59,1,47,56283238
5502,3,18,38,0,30,04019098
5503,7,27,59,1,47,29597778
5504,8,24,59,0,51,54979671
5505,4,16,39,0,31,61131442
5506,8,18,53,0,45,98371168
5507,7,27,59,0,51,19656438
5508,8,24,59,1,47,38287254
5509,7,22,54,0,46,76879769
5510,6,26,55,1,43,18741875
5511,7,27,59,0,51,12196961
5512,7,16,48,0,40,20603799
5513,8,13,48,0,40,42818231
5514,8,15,50,0,42,76982056
5515,7,25,57,0,49,26488333
5516,6,24,53,0,45,64413797
5517,6,25,54,0,46,54987710
5518,7,22,54,0,46,94732690
5519,6,14,43,0,35,44731230
5520,8,15,50,0,42,75438855
5521,7,26,58,0,50,48659186
5522,7,15,47,0,39,76196848
5523,6,27,56,0,48,46360427
5524,6,27,56,1,44,44984152
5525,8,18,53,0,45,24438865
5526,7,26,58,0,50,96375554
5527,8,12,47,1,35,19168534
5528,7,22,54,0,46,36759508
5529,8,15,50,0,42,45093612
5530,7,13,45,0,37,99674838
5531,5,10,36,0,28,65594982
5532,8,24,59,0,51,82677856
5533,7,25,57,0,49,95496020
5534,7,27,59,0,51,00160649
5535,8,21,56,0,48,96884980
5536,4,21,44,0,36,00841997
5537,6,29,58,0,50,60837185
5538,5,25,51,0,43,75769996
5539,7,22,54,0,46,51406710
5540,7,26,58,0,50,08178483
5541,8,19,54,0,46,42688545
5542,6,17,46,0,38,90135984
5543,7,12,44,0,36,88512705
5544,8,23,58,1,46,55245384
5545,6,21,50,0,42,83779855
5546,8,13,48,0,40,47554934
5547,7,13,45,0,37,62899553
5548,8,22,57,0,49,20723453
5549,7,25,57,0,49,22469449
5550,3,21,41,0,33,20585459
5551,6,24,53,0,45,78779989
5552,7,17,49,0,41,59254458
5553,8,24,59,0,51,90481552
5554,8,22,57,0,49,86426077
5555,7,16,48,0,40,31879696
5556,4,22,45,0,37,09692137
5557,4,17,40,0,32,24064495
5558,7,20,52,0,44,85573099
5559,5,25,51,0,43,59456560
5560,8,16,51,0,43,90268666
5561,7,24,56,0,48,04991906
5562,7,12,44,0,36,33027238
5563,2,24,41,0,33,29827482
5564,4,12,35,0,27,66274414
5565,8,19,54,0,46,14424368
5566,7,27,59,0,51,36845297
5567,8,23,58,0,50,25519988
5568,7,14,46,0,38,68785951
5569,8,24,59,0,51,55507468
5570,6,24,53,0,45,38979648
5571,6,21,50,0,42,48566917
5572,8,13,48,0,40,60741474
5573,7,15,47,0,39,96880964
5574,7,17,49,0,41,81208152
5575,8,16,51,0,43,54507673
5576,6,19,48,1,36,14769693
5577,5,24,50,0,42,68764914
5578,6,27,56,0,48,95016479
5579,7,23,55,0,47,48455442
5580,6,15,44,0,36,76934035
5581,5,14,40,1,28,48848788
5582,7,21,53,0,45,13920235
5583,8,10,45,0,37,08665677
5584,8,24,59,0,51,43855027
5585,7,17,49,0,41,72647119
5586,8,12,47,0,39,79939467
5587,6,17,46,0,38,07772991
5588,8,24,59,0,51,76158437
5589,6,24,53,0,45,94028559
5590,7,27,59,0,51,75983455
5591,8,16,51,0,43,38588611
5592,4,23,46,0,38,87743846
5593,8,16,51,0,43,85471669
5594,7,14,46,1,34,17949579
5595,3,30,50,0,42,86026676
5596,8,22,57,1,45,61744947
5597,7,26,58,0,50,85598878
5598,8,19,54,0,46,60185444
5599,7,23,55,0,47,84667641
5600,8,13,48,0,40,99770918
5601,7,22,54,0,46,97288600
5602,2,21,38,1,26,55886664
5603,6,25,54,1,42,54371391
5604,6,21,50,0,42,54658845
5605,7,24,56,0,48,77267992
5606,7,27,59,0,51,09497065
5607,8,16,51,0,43,96544087
5608,7,19,51,0,43,25670460
5609,8,19,54,0,46,19266182
5610,8,22,57,0,49,98838452
5611,3,24,44,0,36,49645798
5612,8,24,59,0,51,09976979
5613,7,17,49,0,41,15450066
5614,7,14,46,0,38,38846778
5615,8,21,56,1,44,84956062
5616,4,19,42,1,30,99972710
5617,7,22,54,0,46,28686544
5618,5,22,48,1,36,81789756
5619,6,23,52,0,44,66097406
5620,7,19,51,0,43,78747659
5621,8,14,49,0,41,82444545
5622,5,25,51,0,43,85989864
5623,5,17,43,0,35,78190065
5624,7,22,54,0,46,42901983
5625,4,24,47,0,39,89577844
5626,8,19,54,0,46,98588402
5627,7,13,45,0,37,80144383
5628,8,23,58,0,50,84623553
5629,7,22,54,0,46,85349017
5630,6,18,47,0,39,06390199
5631,8,24,59,2,43,92784533
5632,7,27,59,0,51,44804476
5633,8,24,59,1,47,70992203
5634,8,16,51,0,43,98824888
5635,7,17,49,1,37,65660736
5636,7,18,50,0,42,68406796
5637,6,18,47,0,39,65969133
5638,6,25,54,0,46,51615555
5639,6,14,43,0,35,81567467
5640,8,16,51,0,43,78610995
5641,7,17,49,0,41,84356899
5642,6,29,58,0,50,22999586
5643,3,24,44,0,36,99662184
5644,4,17,40,0,32,95287442
5645,8,19,54,1,42,58797687
5646,7,25,57,0,49,48347968
5647,8,24,59,0,51,92046643
5648,7,27,59,0,51,74177847
5649,8,21,56,1,44,86916891
5650,8,17,52,0,44,63298648
5651,6,29,58,0,50,76016146
5652,8,24,59,1,47,78988996
5653,7,16,48,0,40,62718079
5654,7,13,45,0,37,46038489
5655,8,24,59,0,51,81859541
5656,6,15,44,0,36,50140434
5657,7,20,52,0,44,34550066
5658,6,14,43,1,31,39425308
5659,5,13,39,1,27,94728741
5660,7,27,59,0,51,50551701
5661,8,23,58,1,46,94196696
5662,6,20,49,1,37,90070628
5663,6,20,49,0,41,64259697
5664,8,17,52,0,44,89964568
5665,6,17,46,1,34,01419854
5666,8,22,57,0,49,85868158
5667,7,17,49,1,37,62577634
5668,8,20,55,0,47,18771688
5669,7,27,59,0,51,64468640
5670,2,31,48,0,40,40153207
5671,8,22,57,0,49,95985601
5672,7,25,57,0,49,94241698
5673,8,19,54,0,46,08076044
5674,8,13,48,1,36,86688335
5675,7,25,57,0,49,34456788
5676,7,26,58,0,50,76069902
5677,4,17,40,1,28,97256152
5678,4,28,51,1,39,90959678
5679,5,11,37,1,25,08878806
5680,7,20,52,1,40,14828056
5681,4,23,46,0,38,60990575
5682,8,23,58,0,50,55958644
5683,7,19,51,0,43,96586658
5684,7,15,47,0,39,81000982
5685,8,24,59,0,51,40240934
5686,3,25,45,0,37,56585461
5687,8,12,47,0,39,67078714
5688,5,19,45,0,37,46586428
5689,7,11,43,0,35,40891047
5690,8,24,59,0,51,75557747
5691,7,16,48,1,36,84710989
5692,7,25,57,0,49,94230102
5693,6,30,59,0,51,80196946
5694,6,26,55,0,47,00729097
5695,6,13,42,0,34,69545334
5696,7,17,49,0,41,26824778
5697,8,19,54,0,46,49548356
5698,7,25,57,0,49,82602073
5699,8,23,58,1,46,64526214
5700,7,16,48,0,40,75754587
5701,8,24,59,0,51,58901907
5702,5,29,55,1,43,96854851
5703,6,19,48,0,40,19800644
5704,6,22,51,0,43,79007504
5705,5,30,56,0,48,48549587
5706,8,20,55,0,47,44048142
5707,7,12,44,0,36,44949776
5708,8,11,46,0,38,75575293
5709,7,16,48,0,40,09448495
5710,6,26,55,0,47,79565581
5711,8,24,59,0,51,76999830
5712,7,19,51,0,43,25468558
5713,8,17,52,0,44,76329655
5714,8,22,57,0,49,85668676
5715,7,23,55,0,47,50245642
5716,7,24,56,0,48,62948924
5717,6,27,56,0,48,08563470
5718,1,25,39,0,31,67904275
5719,6,20,49,0,41,97546897
5720,8,24,59,0,51,79014739
5721,7,21,53,0,45,71448067
5722,6,25,54,0,46,42813666
5723,6,19,48,0,40,26317734
5724,6,18,47,0,39,69860620
5725,6,22,51,1,39,08855691
5726,7,21,53,0,45,44049979
5727,8,24,59,0,51,51980394
5728,7,24,56,0,48,54540269
5729,8,10,45,0,37,64871593
5730,8,24,59,0,51,61290379
5731,5,18,44,0,36,84945186
5732,8,16,51,0,43,54774491
5733,7,16,48,0,40,74138755
5734,7,27,59,1,47,99462559
5735,8,17,52,0,44,90856659
5736,5,23,49,0,41,99700579
5737,7,15,47,0,39,64526484
5738,4,16,39,0,31,69234289
5739,5,25,51,0,43,54266982
5740,7,24,56,0,48,25979515
5741,8,23,58,0,50,72714208
5742,6,24,53,0,45,54648801
5743,5,29,55,0,47,64061985
5744,7,27,59,0,51,93494445
5745,6,18,47,0,39,15795866
5746,8,17,52,0,44,45625388
5747,7,14,46,1,34,76924721
5748,8,24,59,0,51,51952691
5749,7,17,49,1,37,95149385
5750,5,30,56,0,48,56653967
5751,8,24,59,0,51,32586706
5752,7,20,52,1,40,24418429
5753,8,24,59,0,51,83585757
5754,8,21,56,1,44,55808824
5755,7,27,59,0,51,35248497
5756,7,23,55,0,47,88350446
5757,5,26,52,0,44,93657791
5758,6,21,50,0,42,82673861
5759,4,15,38,0,30,86065855
5760,8,24,59,0,51,35038591
5761,7,25,57,0,49,58298424
5762,4,16,39,0,31,25440377
5763,5,25,51,0,43,82769900
5764,5,17,43,0,35,45738865
5765,7,17,49,0,41,90095651
5766,7,27,59,0,51,51991174
5767,8,24,59,1,47,94666183
5768,7,27,59,0,51,18609449
5769,8,12,47,1,35,52164754
5770,8,15,50,0,42,94699630
5771,6,22,51,0,43,37501468
5772,8,15,50,0,42,79054173
5773,7,26,58,0,50,87703969
5774,7,20,52,0,44,84438467
5775,8,22,57,0,49,62614574
5776,6,24,53,0,45,05365541
5777,7,15,47,0,39,81560819
5778,6,30,59,0,51,99890771
5779,6,18,47,0,39,73540595
5780,6,30,59,0,51,09249648
5781,7,24,56,0,48,63657907
5782,7,20,52,0,44,56480543
5783,8,16,51,0,43,89995340
5784,8,16,51,0,43,61599396
5785,7,26,58,0,50,49458511
5786,8,24,59,0,51,70550801
5787,6,19,48,0,40,70892749
5788,8,22,57,0,49,54458498
5789,6,18,47,0,39,21938519
5790,7,27,59,0,51,77444869
5791,8,18,53,0,45,26898772
5792,5,10,36,0,28,44554436
5793,8,21,56,0,48,64826078
5794,4,17,40,0,32,45468796
5795,5,21,47,0,39,67407467
5796,8,15,50,0,42,83692659
5797,7,25,57,0,49,99114754
5798,8,24,59,0,51,94941394
5799,7,14,46,0,38,68736696
5800,4,20,43,0,35,76474849
5801,2,21,38,0,30,92191409
5802,8,14,49,0,41,17353660
5803,7,18,50,0,42,58165500
5804,7,24,56,0,48,87475899
5805,8,17,52,0,44,57623154
5806,4,15,38,0,30,51503594
5807,8,16,51,0,43,59958237
5808,5,31,57,0,49,74742945
5809,8,19,54,0,46,44050267
5810,8,16,51,0,43,84280264
5811,7,26,58,0,50,46878891
5812,8,22,57,0,49,67624557
5813,6,14,43,0,35,08589665
5814,6,27,56,0,48,49380320
5815,7,20,52,0,44,14938168
5816,7,27,59,1,47,39171891
5817,8,12,47,0,39,82827449
5818,7,15,47,0,39,47970440
5819,8,23,58,0,50,54987288
5820,6,19,48,0,40,86638808
5821,5,21,47,1,35,66546464
5822,7,27,59,0,51,11840674
5823,8,13,48,0,40,93686469
5824,8,13,48,1,36,91627157
5825,7,25,57,2,41,77117496
5826,8,24,59,0,51,17387983
5827,6,17,46,0,38,75966560
5828,8,24,59,0,51,76786845
5829,6,28,57,1,45,94806929
5830,7,13,45,0,37,92975677
5831,8,24,59,0,51,10779273
5832,3,23,43,0,35,48453415
5833,8,13,48,1,36,54745253
5834,7,16,48,0,40,97242812
5835,4,16,39,0,31,62407795
5836,8,20,55,0,47,84466463
5837,7,14,46,0,38,87767577
5838,8,21,56,0,48,87733099
5839,7,15,47,0,39,05491627
5840,6,19,48,1,36,27496874
5841,6,30,59,0,51,74467601
5842,8,24,59,0,51,85597538
5843,7,13,45,0,37,88502155
5844,7,27,59,0,51,86440571
5845,8,22,57,0,49,59957573
5846,6,15,44,0,36,44348955
5847,8,24,59,0,51,87517924
5848,6,20,49,0,41,59122854
5849,8,14,49,1,37,39094066
5850,8,16,51,0,43,97609962
5851,7,24,56,0,48,98689544
5852,8,12,47,0,39,87149966
5853,7,18,50,0,42,93147439
5854,4,19,42,0,34,38957457
5855,7,23,55,0,47,90564466
5856,7,20,52,1,40,38469878
5857,8,24,59,0,51,25969268
5858,7,24,56,0,48,87611362
5859,8,11,46,0,38,59677534
5860,3,20,40,1,28,44760549
5861,6,19,48,0,40,62398746
5862,7,24,56,0,48,47596799
5863,8,17,52,0,44,17373843
5864,8,24,59,0,51,32827567
5865,7,11,43,0,35,34600418
5866,8,24,59,0,51,05693576
5867,4,14,37,0,29,54869448
5868,8,20,55,0,47,59539824
5869,5,28,54,0,46,36443676
5870,7,15,47,0,39,57768558
5871,8,24,59,0,51,26648438
5872,6,26,55,0,47,48624457
5873,8,24,59,1,47,78049152
5874,7,20,52,0,44,19285098
5875,6,14,43,0,35,73555915
5876,8,24,59,0,51,97618859
5877,7,12,44,0,36,06869892
5878,8,23,58,0,50,76055547
5879,7,25,57,0,49,99373493
5880,8,18,53,0,45,93836176
5881,7,21,53,1,41,04433433
5882,7,17,49,0,41,41482159
5883,6,17,46,0,38,91965894
5884,6,21,50,0,42,84439597
5885,8,24,59,0,51,28577571
5886,7,21,53,0,45,64884841
5887,8,24,59,0,51,67586017
5888,7,17,49,0,41,14621084
5889,8,24,59,0,51,48909490
5890,7,21,53,0,45,46525469
5891,4,21,44,0,36,14898843
5892,8,18,53,0,45,90869578
5893,7,20,52,0,44,69931777
5894,7,27,59,0,51,58891516
5895,8,22,57,1,45,27455685
5896,2,26,43,0,35,53542953
5897,6,17,46,1,34,46470567
5898,5,14,40,1,28,33383489
5899,7,27,59,0,51,18109204
5900,6,17,46,0,38,49682499
5901,6,29,58,0,50,96449209
5902,7,18,50,0,42,64367885
5903,8,13,48,0,40,89967594
5904,8,24,59,0,51,60056515
5905,7,24,56,0,48,99201570
5906,4,21,44,0,36,11830847
5907,6,28,57,0,49,66982685
5908,8,24,59,0,51,47787255
5909,6,21,50,0,42,64793725
5910,7,21,53,0,45,25954621
5911,8,14,49,0,41,23656548
5912,5,28,54,0,46,39472625
5913,8,16,51,0,43,22881782
5914,7,16,48,0,40,06739016
5915,5,15,41,1,29,98170122
5916,8,18,53,0,45,47504771
5917,7,21,53,0,45,46375395
5918,8,13,48,1,36,30688876
5919,7,21,53,0,45,68155059
5920,6,23,52,0,44,01509842
5921,5,14,40,0,32,12004996
5922,8,24,59,0,51,26443351
5923,7,21,53,1,41,65245997
5924,7,18,50,0,42,88954249
5925,8,11,46,0,38,64744560
5926,5,15,41,0,33,56692666
5927,5,20,46,1,34,98767305
5928,4,17,40,0,32,68686506
5929,8,24,59,0,51,27317688
5930,8,15,50,1,38,08335767
5931,7,25,57,0,49,59924190
5932,8,17,52,0,44,47475014
5933,6,13,42,0,34,89604197
5934,6,12,41,0,33,22672089
5935,7,21,53,0,45,97181636
5936,7,24,56,0,48,06555434
5937,8,14,49,0,41,76972318
5938,7,27,59,0,51,98523972
5939,8,24,59,0,51,89324854
5940,5,19,45,1,33,95288479
5941,5,17,43,0,35,46631043
5942,7,22,54,0,46,68559671
5943,8,24,59,0,51,94657748
5944,8,19,54,0,46,90863058
5945,7,26,58,0,50,67904783
5946,7,24,56,0,48,74169584
5947,5,28,54,1,42,76526472
5948,8,24,59,0,51,60686109
5949,4,13,36,0,28,46295706
5950,7,21,53,0,45,66626437
5951,8,24,59,0,51,66574598
5952,6,19,48,0,40,91558972
5953,8,16,51,0,43,37337094
5954,7,25,57,0,49,98907400
5955,6,14,43,0,35,49498499
5956,8,24,59,0,51,06873071
5957,7,23,55,1,43,99775381
5958,8,14,49,0,41,55975695
5959,7,23,55,1,43,89737696
5960,2,11,28,0,20,45495189
5961,6,24,53,0,45,58554147
5962,8,24,59,0,51,74132672
5963,7,13,45,0,37,06845861
5964,7,24,56,0,48,86250340
5965,8,22,57,0,49,86882776
5966,6,19,48,0,40,55051005
5967,7,19,51,0,43,65126530
5968,6,22,51,0,43,95258097
5969,8,21,56,0,48,48369387
5970,8,24,59,0,51,70796880
5971,7,22,54,0,46,03169321
5972,8,24,59,1,47,57574679
5973,5,27,53,0,45,33662746
5974,5,18,44,2,28,47755358
5975,7,17,49,0,41,80430593
5976,7,20,52,1,40,75590469
5977,8,17,52,0,44,37695597
5978,7,27,59,1,47,29394804
5979,8,20,55,1,43,49182485
5980,7,18,50,0,42,51277681
5981,8,24,59,1,47,52828257
5982,5,24,50,0,42,20919285
5983,7,14,46,0,38,74719504
5984,8,16,51,0,43,80858664
5985,5,23,49,0,41,49979256
5986,8,24,59,0,51,58430162
5987,7,18,50,0,42,53505475
5988,8,17,52,0,44,28455447
5989,7,16,48,1,36,47857930
5990,6,14,43,0,35,69994724
5991,8,24,59,0,51,49434534
5992,7,15,47,0,39,69950870
5993,8,21,56,1,44,49829592
5994,8,22,57,0,49,83599279
5995,7,27,59,0,51,95578447
5996,2,23,40,0,32,07905689
5997,6,16,45,0,37,25020997
5998,7,23,55,1,43,89683456
5999,6,18,47,0,39,72589967
6000,8,23,58,0,50,64837161
6001,7,18,50,0,42,08976526
6002,8,22,57,0,49,10548959
6003,8,24,59,0,51,97505754
6004,8,21,56,1,44,94623223
6005,7,27,59,0,51,99447764
6006,7,20,52,0,44,47299179
6007,8,24,59,1,47,44705446
6008,7,23,55,1,43,78981582
6009,3,16,36,0,28,88998487
6010,8,17,52,0,44,43811878
6011,8,21,56,1,44,71987574
6012,6,20,49,0,41,74943485
6013,6,23,52,2,36,08284874
6014,6,27,56,0,48,51983307
6015,7,23,55,0,47,92577683
6016,8,13,48,0,40,96485544
6017,7,11,43,0,35,84876883
6018,8,18,53,0,45,84936512
6019,8,19,54,0,46,97610084
6020,6,28,57,0,49,05473477
6021,8,22,57,0,49,85847788
6022,8,21,56,0,48,73760248
6023,8,24,59,0,51,36878685
6024,7,24,56,0,48,31788364
6025,8,22,57,1,45,18464685
6026,8,22,57,0,49,70469548
6027,6,16,45,1,33,86939469
6028,6,24,53,0,45,78784068
6029,5,28,54,1,42,48223967
6030,8,21,56,1,44,90704797
6031,8,24,59,1,47,87467567
6032,7,25,57,0,49,01485524
6033,5,22,48,0,40,83519863
6034,7,18,50,0,42,38718694
6035,7,20,52,1,40,81785999
6036,7,20,52,1,40,59759283
6037,8,19,54,0,46,21286498
6038,8,21,56,0,48,96959444
6039,8,24,59,0,51,04946838
6040,8,24,59,0,51,89446469
6041,6,26,55,0,47,98799650
6042,8,20,55,1,43,73283797
6043,8,24,59,0,51,09996656
6044,8,16,51,1,39,34839867
6045,8,24,59,0,51,49198992
6046,6,24,53,0,45,89959759
6047,6,26,55,0,47,50449852
6048,5,19,45,0,37,67007554
6049,8,15,50,0,42,84473361
6050,7,11,43,0,35,60859451
6051,8,15,50,0,42,25644586
6052,8,24,59,0,51,90866247
6053,7,17,49,0,41,88465576
6054,7,21,53,0,45,46344185
6055,5,20,46,0,38,81785495
6056,8,24,59,0,51,61756905
6057,6,18,47,0,39,90772760
6058,8,12,47,0,39,13087794
6059,8,17,52,0,44,70469554
6060,7,20,52,0,44,47142898
6061,8,20,55,0,47,70777501
6062,8,21,56,0,48,08524483
6063,8,24,59,0,51,99466998
6064,8,22,57,0,49,68597745
6065,8,16,51,0,43,75976065
6066,3,29,49,0,41,78107582
6067,7,21,53,1,41,72170067
6068,8,24,59,0,51,81747696
6069,7,16,48,0,40,67657686
6070,8,21,56,0,48,55786584
6071,7,17,49,1,37,65636775
6072,6,19,48,0,40,96752643
6073,8,20,55,0,47,32642962
6074,6,20,49,0,41,99478688
6075,6,30,59,0,51,67964140
6076,5,24,50,0,42,92825676
6077,8,23,58,0,50,64984784
6078,8,24,59,0,51,86934903
6079,8,24,59,0,51,72961224
6080,5,21,47,0,39,78589440
6081,8,11,46,0,38,74056370
6082,6,27,56,1,44,10109755
6083,6,23,52,0,44,34581916
6084,6,22,51,0,43,77779756
6085,5,16,42,0,34,45297659
6086,8,24,59,0,51,73407609
6087,8,15,50,0,42,09862478
6088,8,16,51,1,39,75227744
6089,8,18,53,0,45,42986472
6090,7,20,52,0,44,29718192
6091,7,20,52,0,44,67867196
6092,8,24,59,0,51,78177497
6093,8,19,54,0,46,27497469
6094,8,15,50,0,42,03710616
6095,8,12,47,0,39,60303672
6096,7,22,54,0,46,46849556
6097,8,18,53,0,45,97470781
6098,7,27,59,1,47,48736394
6099,7,18,50,0,42,65369088
6100,3,27,47,0,39,27476234
6101,8,12,47,0,39,49254097
6102,8,23,58,0,50,65570338
6103,8,23,58,0,50,20264695
6104,6,15,44,0,36,57815562
6105,8,14,49,0,41,49540652
6106,8,24,59,0,51,58149444
6107,5,13,39,0,31,23565377
6108,8,24,59,0,51,93186370
6109,6,25,54,0,46,47897569
6110,8,22,57,0,49,30317685
6111,7,22,54,0,46,96949281
6112,7,10,42,0,34,27557966
6113,8,24,59,0,51,36990759
6114,6,20,49,0,41,54917418
6115,7,21,53,0,45,80786756
6116,4,21,44,0,36,95898715
6117,8,24,59,0,51,35340544
6118,8,20,55,0,47,95274690
6119,8,22,57,0,49,11915994
6120,8,24,59,0,51,95689954
6121,7,23,55,0,47,64789932
6122,8,24,59,1,47,71263186
6123,8,22,57,0,49,47486003
6124,8,14,49,0,41,38545404
6125,5,29,55,0,47,13678444
6126,7,16,48,0,40,23614220
6127,8,24,59,0,51,75467771
6128,7,27,59,0,51,97650957
6129,8,19,54,0,46,66458667
6130,7,25,57,0,49,59567998
6131,8,17,52,0,44,88575054
6132,8,12,47,0,39,77807613
6133,4,21,44,0,36,68750897
6134,5,23,49,0,41,87982999
6135,4,26,49,0,41,37718295
6136,8,24,59,0,51,38472742
6137,6,30,59,0,51,03996994
6138,8,24,59,0,51,97589441
6139,8,17,52,0,44,87251448
6140,7,17,49,0,41,40490888
6141,8,24,59,0,51,05397795
6142,8,22,57,0,49,94058769
6143,8,24,59,0,51,57977749
6144,8,24,59,0,51,58327799
6145,8,16,51,1,39,05856449
6146,7,27,59,0,51,46244995
6147,7,21,53,0,45,84991347
6148,7,12,44,0,36,85276565
6149,7,27,59,0,51,08332484
6150,8,13,48,0,40,56477419
6151,8,23,58,0,50,69655012
6152,1,15,29,0,21,88847397
6153,5,30,56,0,48,65970149
6154,7,12,44,0,36,06880927
6155,5,29,55,0,47,89884594
6156,7,25,57,0,49,75318976
6157,8,24,59,0,51,58911330
6158,8,22,57,0,49,58379580
6159,8,24,59,0,51,89897036
6160,8,18,53,0,45,67873194
6161,4,11,34,1,22,98695804
6162,8,13,48,0,40,73593558
6163,8,22,57,0,49,88461580
6164,8,24,59,0,51,65344698
6165,8,19,54,0,46,76448640
6166,5,18,44,0,36,82973798
6167,7,16,48,0,40,98341547
6168,6,25,54,0,46,18655177
6169,7,14,46,1,34,87746886
6170,8,16,51,0,43,62645769
6171,8,24,59,0,51,86824288
6172,6,30,59,0,51,58659101
6173,7,25,57,0,49,65986845
6174,7,27,59,0,51,76177597
6175,7,10,42,0,34,88229901
6176,8,14,49,0,41,58444401
6177,7,14,46,0,38,28924946
6178,8,17,52,0,44,85315449
6179,8,15,50,1,38,21108948
6180,8,24,59,0,51,16294675
6181,7,16,48,0,40,14146858
6182,7,22,54,0,46,36984668
6183,7,12,44,0,36,08867369
6184,8,24,59,0,51,98289234
6185,7,27,59,0,51,42569517
6186,8,23,58,0,50,85994718
6187,8,15,50,0,42,54317643
6188,6,25,54,1,42,04318417
6189,8,23,58,0,50,74842096
6190,5,21,47,0,39,81682849
6191,6,15,44,1,32,51650288
6192,8,17,52,0,44,12694537
6193,7,18,50,0,42,33975686
6194,8,17,52,0,44,87929858
6195,8,18,53,0,45,47562570
6196,8,24,59,0,51,19784917
6197,3,16,36,0,28,35458416
6198,6,17,46,0,38,65503766
6199,6,30,59,0,51,19046215
6200,7,14,46,0,38,97547792
6201,7,15,47,0,39,78740448
6202,7,20,52,0,44,58955554
6203,8,24,59,0,51,78986747
6204,8,22,57,0,49,39898367
6205,5,16,42,0,34,78888814
6206,7,26,58,0,50,86580568
6207,8,24,59,0,51,75289741
6208,7,23,55,0,47,88279460
6209,7,12,44,0,36,56081196
6210,8,12,47,0,39,97411853
6211,8,23,58,1,46,64595874
6212,7,20,52,0,44,49648745
6213,3,21,41,1,29,64574687
6214,5,15,41,0,33,87286864
6215,8,23,58,0,50,77737247
6216,8,15,50,0,42,67519955
6217,8,24,59,0,51,43342967
6218,8,12,47,0,39,99802450
6219,6,17,46,0,38,53897216
6220,4,24,47,0,39,77004289
6221,7,14,46,0,38,44205276
6222,8,19,54,0,46,68445674
6223,7,12,44,0,36,64369870
6224,6,23,52,0,44,71780467
6225,8,19,54,0,46,97904657
6226,8,20,55,0,47,28909153
6227,5,22,48,0,40,66036979
6228,7,26,58,0,50,18474545
6229,6,15,44,0,36,73975387
6230,8,17,52,1,40,95480826
6231,8,19,54,0,46,94797994
6232,7,17,49,1,37,86517898
6233,7,24,56,0,48,51565824
6234,8,15,50,0,42,98862348
6235,7,20,52,1,40,80775864
6236,8,15,50,0,42,47729557
6237,8,21,56,0,48,90449302
6238,3,26,46,0,38,55707867
6239,8,19,54,1,42,56445845
6240,6,16,45,0,37,36995646
